Index,Nama Obat,Kelas Terapi,Sub Kelas Terapi 1,Sub Kelas Terapi 2,Sub Kelas Terapi 3,Kekuatan,Satuan,Sediaan,Komposisi,Tingkat Faskes FPKTP,Tingkat Faskes FPKTL,PP,PRB,OEN,Program [P],Kanker [Ca],Restriksi Obat,Restriksi sediaan,Restriksi Kelas Terapi,Restriksi Sub Kelas Terapi,Restriksi Sub Sub Kelas Terapi,Restriksi Sub Sub Sub Kelas Terapi,Peresepan Maksimal
735,manitol,LARUTAN ELEKTROLIT NUTRISI dan LAIN - LAIN,LAIN–LAIN,,,20,%,inf,,,,,,,,,,,,,,,
736,maprotilin,PSIKOFARMAKA,ANTIDEPRESI,,,25,mg,tab sal selaput,,,,,,,,,,,,,,,30 tab/bulan.
737,maprotilin,PSIKOFARMAKA,ANTIDEPRESI,,,50,mg,tab sal selaput,,,,,,,,,,,,,,,30 tab/bulan.
738,mebendazol,ANTIINFEKSI,ANTELMINTIK,Antelmintik Intestinal,,100,mg/5 mL,sir,,,,,,,,,,,,,,,
739,mebendazol,ANTIINFEKSI,ANTELMINTIK,Antelmintik Intestinal,,100,mg,tab,,,,,,,,,,,,,,,
740,mebendazol,ANTIINFEKSI,ANTELMINTIK,Antelmintik Intestinal,,500,mg,tab,,,,,,,,,,,,,,,
741,medroksi progesteron asetat,HORMON OBAT ENDOKRIN LAIN dan KONTRASEPSI,HORMON KELAMIN dan OBAT yang MEMENGARUHI FERTILITAS,Progestogen,,150,mg/mL,inj,,,,,,,,,"Hanya untuk amenorea sekunder, perdarahan uterus abnormal atau endometriosis.",,,,,,
742,medroksi progesteron asetat,HORMON OBAT ENDOKRIN LAIN dan KONTRASEPSI,HORMON KELAMIN dan OBAT yang MEMENGARUHI FERTILITAS,Progestogen,,50,mg/mL,inj,,,,,,,,,"Hanya untuk amenorea sekunder, perdarahan uterus abnormal atau endometriosis.",,,,,,
743,medroksi progesteron asetat,HORMON OBAT ENDOKRIN LAIN dan KONTRASEPSI,HORMON KELAMIN dan OBAT yang MEMENGARUHI FERTILITAS,Progestogen,,10,mg,tab,,,,,,,,,"Hanya untuk amenorea sekunder, perdarahan uterus abnormal atau endometriosis.",,,,,,30 tab/bulan.
744,medroksi progesteron asetat,HORMON OBAT ENDOKRIN LAIN dan KONTRASEPSI,HORMON KELAMIN dan OBAT yang MEMENGARUHI FERTILITAS,Progestogen,,5,mg,tab,,,,,,,,,"Hanya untuk amenorea sekunder, perdarahan uterus abnormal atau endometriosis.",,,,,,30 tab/bulan.
745,medroksi progesteron asetat,ANTINEOPLASTIK dan IMUNOMODULATOR,LAIN–LAIN,,,100,mg,tab,,,,,,,,,,,,,,,
746,medroksi progesteron asetat,HORMON OBAT ENDOKRIN LAIN dan KONTRASEPSI,HORMON KELAMIN dan OBAT yang MEMENGARUHI FERTILITAS,Kontrasepsi,"Kontrasepsi, Parenteral",150,mg/mL,inj,,,,,,,,,"""Catatan: Disediakan oleh program
BKKBN.""",,,,,,
747,melfalan,ANTINEOPLASTIK dan IMUNOMODULATOR,ANTINEOPLASTIK,Alkilator,,2,mg,tab,,,,,,,,,Untuk Multiple Myeloma.,,,,,,
748,merkaptopurin,ANTINEOPLASTIK dan IMUNOMODULATOR,ANTINEOPLASTIK,Antimetabolit,,50,mg,tab,,,,,,,,,,,,,,,
749,meropenem,ANTIINFEKSI,ANTIBAKTERI,Antibakteri Lain,Lain–Lain,500,mg,serb inj,,,,,,,,,"""a) Diberikan atas persetujuan KFT/KPRA/pimpinan RS untuk antibiotik lini ketiga (reserved antibiotic) pada infeksi oleh kuman penghasil ESBL.
b) Tidak untuk profilaksis prabedah.
""",,,,,,"""a) Febrile neutropenia: 
Dosis 1−3 g/hari,  sampai ANC > 500/mm3.
b) Sepsis dan infeksi berat mengancam jiwa:
- Dosis 1−3 g/hari sampai diperoleh hasil kultur, maks 7 hari.
- Setelah hasil kultur diperoleh, maka digantikan dengan antibiotik spektrum sempit yang masih efektif.
- Meropenem hanya dapat dilanjutkan apabila hasil kultur yang diambil dari tempat yang dicurigai sebagai sumber infeksi menunjukkan bahwa bakteri penyebab hanya sensitif terhadap meropenem."""
750,meropenem,ANTIINFEKSI,ANTIBAKTERI,Antibakteri Lain,Lain–Lain,1.000,mg,serb inj,,,,,,,,,"""a) Diberikan atas persetujuan KFT/KPRA/pimpinan RS untuk antibiotik lini ketiga (reserved antibiotic) pada infeksi oleh kuman penghasil ESBL.
b) Tidak untuk profilaksis prabedah.
""",,,,,,"""a) Febrile neutropenia: 
Dosis 1−3 g/hari,  sampai ANC > 500/mm3.
b) Sepsis dan infeksi berat mengancam jiwa:
- Dosis 1−3 g/hari sampai diperoleh hasil kultur, maks 7 hari.
- Setelah hasil kultur diperoleh, maka digantikan dengan antibiotik spektrum sempit yang masih efektif.
- Meropenem hanya dapat dilanjutkan apabila hasil kultur yang diambil dari tempat yang dicurigai sebagai sumber infeksi menunjukkan bahwa bakteri penyebab hanya sensitif terhadap meropenem."""
751,mesalazin,OBAT untuk SALURAN CERNA,OBAT untuk ANTIINFLAMASI,,,250,mg,tab sal enterik,,,,,,,,,,Untuk episode akut colitis ulcerativa atau colitis ulcerativa yang hipersensitif terhadap sulfonamida.,,,,,
752,mesalazin,OBAT untuk SALURAN CERNA,OBAT untuk ANTIINFLAMASI,,,2000,mg,granul pelepasan lambat,,,,,,,,,,"Digunakan untuk colitis ulcerativa mild to moderate, baik untuk terapi induksi atau maintenance yang hipersensitif terhadap sulfonamida.",,,,,Maks 2 sachet/hari.
753,mesalazin,OBAT untuk SALURAN CERNA,OBAT untuk ANTIINFLAMASI,,,1,g,enema,,,,,,,,,,"""a) Hanya untuk ulcerative colitis di rektum & sigmoid colon atau descending colon dengan kondisi akut atau perdarahan.
b) Diresepkan oleh dokter yang memiliki kompetensi di bidang ilmu penyakit dalam.""",,,,,7 enema/kasus.
754,mesalazin,OBAT untuk SALURAN CERNA,OBAT untuk ANTIINFLAMASI,,,4,g,enema,,,,,,,,,,"""a) Hanya untuk ulcerative colitis di rektum & sigmoid colon atau descending colon dengan kondisi akut atau perdarahan.
b) Diresepkan oleh dokter yang memiliki kompetensi di bidang ilmu penyakit dalam.""",,,,,7 enema/kasus.
755,mesalazin,OBAT untuk SALURAN CERNA,OBAT untuk ANTIINFLAMASI,,,1,g,sup,,,,,,,,,,Digunakan untuk pengobatan proktitis ulseratif.,,,,,"1–2 kali sehari, maks 7 hari."
756,mesna,ANTINEOPLASTIK dan IMUNOMODULATOR,LAIN–LAIN,,,100,mg/mL,inj,,,,,,,,,Hanya diberikan untuk terapi yang menggunakan ifosfamid atau siklofosfamid dosis tinggi.,,,,,,"""a) Untuk pemberian bersama ifosfamid, mesna diberikan dengan dosis maks 60% dari dosis ifosfamid/ hari, maks selama 5 hari tiap 3 minggu.
b) Untuk pemberian bersama siklofosfamid dosis tinggi (>1 g/m2), mesna diberikan dengan dosis maks 100% dari dosis siklofosfamid/ hari."""
757,metadon,PSIKOFARMAKA,OBAT untuk PROGRAM KETERGANTUNGAN,,,50,mg/5 mL,sir,,,,,,,,,"""Catatan: Disediakan oleh Program Kemenkes.

Hanya diberikan di Puskesmas yang sudah terlatih dan mempunyai sertifikat yang ditunjuk oleh Kementerian Kesehatan.""",,,,,,
758,metamizol,ANALGESIK ANTIPIRETIK ANTIINFLAMASI NON STEROID ANTIPIRAI,ANALGESIK NON NARKOTIK,,,500,mg/mL,inj,,,,,,,,,Untuk nyeri post operatif dan hanya dalam waktu singkat.,,,,,,4 amp selama dirawat.
759,metenamin mandelat (heksamin mandelat),ANTIINFEKSI,ANTIINFEKSI KHUSUS,Antiseptik Saluran kemih,,500,mg,tab sal enterik,,,,,,,,,,,,,,,
760,metformin,HORMON OBAT ENDOKRIN LAIN dan KONTRASEPSI,ANTIDIABETES,Antidiabetes Oral,,500,mg,tab,,,,,,,,,,,,,,,120 tab/bulan.
761,metformin,HORMON OBAT ENDOKRIN LAIN dan KONTRASEPSI,ANTIDIABETES,Antidiabetes Oral,,850,mg,tab,,,,,,,,,,,,,,,60 tab/bulan.
762,metildopa,OBAT KARDIOVASKULAR,ANTIHIPERTENSI,Antihipertensi Sistemik,,250,mg,tab,,,,,,,,,Untuk hipertensi pada wanita hamil.,,,,"""Catatan:
Pemberian obat antihipertensi harus didasarkan pada prinsip dosis titrasi, mulai dari dosis terkecil hingga tercapai dosis dengan outcome tekanan darah terbaik.""",,90 tab/bulan.
763,metilergometrin,OKSITOSIK,,,,"0,125",mg,tab,,,,,,,,,,,,,,,
764,metilergometrin,OKSITOSIK,,,,"0,2",mg/mL,inj,,,,,,,,,,,,,,,
765,metilfenidat,PSIKOFARMAKA,OBAT untuk ADHD (Attention Deficit Hyperactivity Disorder),,,18,mg,tab lepas lambat,,,,,,,,,,,,,,,30 tab/bulan.
766,metilfenidat,PSIKOFARMAKA,OBAT untuk ADHD (Attention Deficit Hyperactivity Disorder),,,10,mg,tab,,,,,,,,,,,,,,,90 tab/bulan.
767,metilfenidat,PSIKOFARMAKA,OBAT untuk ADHD (Attention Deficit Hyperactivity Disorder),,,36,mg,tab lepas lambat,,,,,,,,,,,,,,,30 tab/bulan.
768,metilprednisolon,ANTINEOPLASTIK dan IMUNOMODULATOR,LAIN–LAIN,,,16,mg,tab,,,,,,,,,,,,,,,
769,metilprednisolon,OBAT untuk SALURAN NAPAS,ANTIASMA,,,16,mg,tab,,,,,,,,,,,,,,,
770,metilprednisolon,HORMON OBAT ENDOKRIN LAIN dan KONTRASEPSI,KORTIKOSTEROID,,,4,mg,tab,,,,,,,,,,,,,,,
771,metilprednisolon,ANTINEOPLASTIK dan IMUNOMODULATOR,LAIN–LAIN,,,4,mg,tab,,,,,,,,,,,,,,,
772,metilprednisolon,HORMON OBAT ENDOKRIN LAIN dan KONTRASEPSI,KORTIKOSTEROID,,,8,mg,tab,,,,,,,,,,,,,,,
773,metilprednisolon,HORMON OBAT ENDOKRIN LAIN dan KONTRASEPSI,KORTIKOSTEROID,,,16,mg,tab,,,,,,,,,,,,,,,
774,metilprednisolon,HORMON OBAT ENDOKRIN LAIN dan KONTRASEPSI,KORTIKOSTEROID,,,125,mg,inj,,,,,,,,,,"Hanya digunakan untuk kasus spesialistik, digunakan dalam waktu relatif singkat.",,,,,
775,metilprednisolon,OBAT untuk SALURAN NAPAS,ANTIASMA,,,125,mg,inj,,,,,,,,,,Pemberian di FPKTP hanya untuk serangan asma akut.,,,,,
776,metilprednisolon,HORMON OBAT ENDOKRIN LAIN dan KONTRASEPSI,KORTIKOSTEROID,,,500,mg,inj,,,,,,,,,,"Hanya digunakan untuk kasus spesialistik, digunakan dalam waktu relatif singkat.",,,,,
777,metilprednisolon,OBAT untuk SALURAN NAPAS,ANTIASMA,,,4,mg,tab,,,,,,,,,,,,,,,Maks 10 tab/kasus.
778,metilprednisolon,OBAT untuk SALURAN NAPAS,ANTIASMA,,,8,mg,tab,,,,,,,,,,,,,,,
779,metoklopramid,OBAT untuk SALURAN CERNA,ANTIEMETIK,,,10,mg,tab,,,,,,,,,,,,,,,
780,metoklopramid,OBAT untuk SALURAN CERNA,ANTIEMETIK,,,5,mg,tab,,,,,,,,,,,,,,,
781,metoklopramid,OBAT untuk SALURAN CERNA,ANTIEMETIK,,,5,mg/mL,inj,,,,,,,,,,,,,,,
782,metoksi polietilen glikol-epoetin beta,OBAT yang MEMENGARUHI DARAH,HEMATOPOETIK,,,75,"mcg/0,3 mL",inj,,,,,,,,,"""Hanya untuk penderita CKD Stadium 4, 5, dan 5 dengan dialisis (HD, CAPD) dengan kriteria berikut:
a) Kadar Hb <10 g/dL (terapi awal) dan 10−12 g/dL (terapi rumatan).
b) Kadar besi normal (SI > 60 mcg/dL) dan/atau indeks saturasi besi (SI/TIBC X 100%) > 20%.
c) Tidak digunakan untuk pasien anak.""",,,,,,1 vial/bulan.
783,metoksi polietilen glikol-epoetin beta,OBAT yang MEMENGARUHI DARAH,HEMATOPOETIK,,,50,"mcg/0,3 mL",inj,,,,,,,,,"""Hanya untuk penderita CKD Stadium 4, 5, dan 5 dengan dialisis (HD, CAPD) dengan kriteria berikut:
a) Kadar Hb <10 g/dL (terapi awal) dan 10−12 g/dL (terapi rumatan).
b) Kadar besi normal (SI > 60 mcg/dL) dan/atau indeks saturasi besi (SI/TIBC X 100%) > 20%.
c) Tidak digunakan untuk pasien anak.""",,,,,,1 vial/bulan.
784,metoprolol,OBAT KARDIOVASKULAR,ANTIHIPERTENSI,Antihipertensi Sistemik,,1,mg/mL,inj,,,,,,,,,"Emergency anaesthesia, krisis hipertiroid",,,,"""Catatan:
Pemberian obat antihipertensi harus didasarkan pada prinsip dosis titrasi, mulai dari dosis terkecil hingga tercapai dosis dengan outcome tekanan darah terbaik.""",,
785,metotreksat,ANTINEOPLASTIK dan IMUNOMODULATOR,IMUNOSUPRESAN,,,"2,5",mg,tab,,,,,,,,,,"""a) Untuk imunosupresi.
b) Untuk pasien dengan 
luas psoriasis di atas 
10%. """,,,,,
786,metotreksat,ANTINEOPLASTIK dan IMUNOMODULATOR,IMUNOSUPRESAN,,,"2,5",mg/mL,inj,,,,,,,,,,"""a) Untuk penggunaan intratekal, hanya boleh digunakan sediaan preservative free.
b) Diresepkan oleh dokter yang memiliki kompetensi di bidang ilmu hematologi onkologi medik, atau hematologi-onkologi anak, atau neurologi.""",,,,,
787,metotreksat,ANTINEOPLASTIK dan IMUNOMODULATOR,ANTINEOPLASTIK,Antimetabolit,,25,mg/mL,inj,,,,,,,,,,"""a) Untuk penggunaan intratekal, hanya boleh digunakan sediaan preservative free. 
b) Jika diperlukan dapat 
diberikan bersama kalsium folinat (leukovorin, Ca) sebagai rescue medication. """,,,,,Untuk trofoblastik ganas: 12.000 mg/m²/hari.
788,metotreksat,ANTINEOPLASTIK dan IMUNOMODULATOR,ANTINEOPLASTIK,Antimetabolit,,10,mg/mL,inj,,,,,,,,,,"""a) Untuk penggunaan intratekal, hanya boleh digunakan sediaan preservative free. 
b) Jika diperlukan dapat 
diberikan bersama kalsium folinat (leukovorin, Ca) sebagai rescue medication. """,,,,,Untuk trofoblastik ganas: 12.000 mg/m²/hari.
789,metotreksat,ANTINEOPLASTIK dan IMUNOMODULATOR,ANTINEOPLASTIK,Antimetabolit,,5,mg,inj,,,,,,,,,,"Untuk penggunaan intratekal, hanya boleh digunakan sediaan preservative free.",,,,,15 mg/minggu.
790,metotreksat,ANTINEOPLASTIK dan IMUNOMODULATOR,ANTINEOPLASTIK,Antimetabolit,,"2,5",mg/mL,inj,,,,,,,,,,"""a) Untuk penggunaan intratekal, hanya boleh digunakan sediaan preservative free.
b) Jika diperlukan dapat diberikan bersama kalsium folinat (leukovorin, Ca) sebagai rescue medication.""",,,,,Untuk trofoblastik ganas: 12.000 mg/m²/hari.
791,metotreksat,ANTINEOPLASTIK dan IMUNOMODULATOR,ANTINEOPLASTIK,Antimetabolit,,"2,5",mg,tab,,,,,,,,,,,,,,,"""- Untuk maintenance leukemia: 
7,5 mg/hari setiap minggu.
- Untuk trofoblastik ganas: 
30 mg/hari selama 5 hari."""
792,metronidazol,ANTIINFEKSI,ANTIBAKTERI,Antibakteri Lain,Lain–Lain,500,mg,ovula,,,,,,,,,,,,,,,"""Maks 15 ovula/kasus.
"""
793,metronidazol,ANTIINFEKSI,ANTIBAKTERI,Antibakteri Lain,Lain–Lain,5,mg/mL,inf,,,,,,,,,,,,,,,"""3 btl/hari.
"""
794,metronidazol,ANTIINFEKSI,ANTIPROTOZOA,Antiamubiasis dan Antigiardiasis,,5,mg/mL,inf,,,,,,,,,,,,,,,"""3 btl/hari.
"""
795,metronidazol,ANTIINFEKSI,ANTIBAKTERI,Antibakteri Lain,Lain–Lain,500,mg,sup,,,,,,,,,,,,,,,
796,metronidazol,ANTIINFEKSI,ANTIPROTOZOA,Antiamubiasis dan Antigiardiasis,,500,mg,tab,,,,,,,,,,,,,,,
797,metronidazol,ANTIINFEKSI,ANTIPROTOZOA,Antiamubiasis dan Antigiardiasis,,125,mg/5 mL,susp,,,,,,,,,,,,,,,
798,metronidazol,ANTIINFEKSI,ANTIBAKTERI,Antibakteri Lain,Lain–Lain,125,mg/5 mL,susp,,,,,,,,,,,,,,,"Untuk infeksi akibat bakteri anaerob, dapat diberikan maksimum 2 minggu/kasus, kecuali pada kasus abses paru, otak, hepar dan organ lain disesuaikan dengan kebutuhan pasien."
799,metronidazol,ANTIINFEKSI,ANTIBAKTERI,Antibakteri Lain,Lain–Lain,500,mg,tab,,,,,,,,,,,,,,,"Untuk infeksi akibat bakteri anaerob, dapat diberikan maksimum 2 minggu/kasus, kecuali pada kasus abses paru, otak, hepar dan organ lain disesuaikan dengan kebutuhan pasien."
800,metronidazol,ANTIINFEKSI,ANTIBAKTERI,Antibakteri Lain,Lain–Lain,250,mg,tab,,,,,,,,,,,,,,,"Untuk infeksi akibat bakteri anaerob, dapat diberikan maksimum 2 minggu/kasus, kecuali pada kasus abses paru, otak, hepar dan organ lain disesuaikan dengan kebutuhan pasien."
801,metronidazol,ANTIINFEKSI,ANTIPROTOZOA,Antiamubiasis dan Antigiardiasis,,250,mg,tab,,,,,,,,,,,,,,,
802,midazolam,ANESTETIK,OBAT untuk PROSEDUR PRE OPERATIF,,,5,mg/mL,inj,,,,,,,,,Dapat digunakan untuk premedikasi sebelum induksi anestesi dan rumatan untuk sedasi di  ruang perawatan intensif.,Hanya digunakan untuk sedasi pada pasien di ruang perawatan intensif.,,,,,"""- Dosis rumatan: 1 mg/jam (24 mg/hari).
- Dosis premedikasi: 8 vial/kasus."""
803,midazolam,ANESTETIK,OBAT untuk PROSEDUR PRE OPERATIF,,,1,mg/mL,inj,,,,,,,,,Dapat digunakan untuk premedikasi sebelum induksi anestesi dan rumatan untuk sedasi di  ruang perawatan intensif.,,,,,,"""- Dosis rumatan: 1 mg/jam (24 mg/hari).
- Dosis premedikasi: 8 vial/kasus."""
804,mikafungin,ANTIINFEKSI,ANTIFUNGI,Antifungi Sistemik,,50,mg,serb inj,,,,,,,,,Hanya digunakan untuk kandidiasis sistemik yang sudah tidak respons dengan flukonazol.,,,,,,
805,mikofenolat mofetil,ANTINEOPLASTIK dan IMUNOMODULATOR,IMUNOSUPRESAN,,,500,mg,tab,,,,,,,,,"""a) Untuk kasus transplantasi organ 
ginjal, jantung, atau hati.
atau
b) Untuk lupus nefritis.""",,,,,,120 tab/bulan.
806,mikofenolat sodium,ANTINEOPLASTIK dan IMUNOMODULATOR,IMUNOSUPRESAN,,,360,mg,tab sal,,,,,,,,,,,,,,,120 tab/bulan.
807,mikofenolat sodium,ANTINEOPLASTIK dan IMUNOMODULATOR,IMUNOSUPRESAN,,,180,mg,tab sal,,,,,,,,,,,,,,,Untuk dewasa: 60 tab/bulan.
808,mikonazol,OBAT TOPIKAL untuk KULIT,ANTIFUNGI,,,2,%,serb,,,,,,,,,,,,,,,
809,mikonazol,OBAT TOPIKAL untuk KULIT,ANTIFUNGI,,,2,%,krim,,,,,,,,,,,,,,,
810,milrinon,OBAT KARDIOVASKULAR,OBAT untuk GAGAL JANTUNG,,,1,mg/mL,inj,,,,,,,,,Hanya diberikan di ruang intensif.,,,,,,Maks 2 hari.
811,minosiklin,ANTIINFEKSI,ANTIINFEKSI KHUSUS,Antilepra,,100,mg,kaps,,,,,,,,,"""Catatan: Disediakan oleh Program Kemenkes.

a) Hanya diberikan pada kasus kusta dengan kondisi resistensi atau alergi obat dari jenis obat di lini pertama.
b) Tidak digunakan sebagai monoterapi melainkan dikombinasikan dengan obat anti kusta lain seperti rifampisin atau ofloksasin atau klaritromisin atau klofazimin.
c) Tidak diberikan pada kasus ≤ 12 tahun.""",,,,,,1 x 1 hari selama 24 bulan.
812,mitomisin,ANTINEOPLASTIK dan IMUNOMODULATOR,ANTINEOPLASTIK,Antibiotik Sitotoksik Dan Senyawa Sejenis,,10,mg,serb inj,,,,,,,,,Hanya digunakan secara kombinasi dengan kemoterapi lain untuk kasus adenokarsinoma gaster atau pankreas yang gagal dengan kemoterapi lini pertama.,Untuk kemoterapi lokal (instilasi vesika) pada kanker kandung kemih.,,,,,
813,mitomisin,ANTINEOPLASTIK dan IMUNOMODULATOR,ANTINEOPLASTIK,Antibiotik Sitotoksik Dan Senyawa Sejenis,,2,mg,serb inj,,,,,,,,,Hanya digunakan secara kombinasi dengan kemoterapi lain untuk kasus adenokarsinoma gaster atau pankreas yang gagal dengan kemoterapi lini pertama.,,,,,,
814,moksifloksasin,ANTIINFEKSI,ANTIBAKTERI,Antibakteri Lain,Kuinolon,"1,6",mg/mL,inf,,,,,,,,,"""Tidak digunakan untuk pasien usia 
< 18 tahun, ibu hamil, atau ibu 
menyusui.""",,,,,,"""10 hari.
"""
815,moksifloksasin,ANTIINFEKSI,ANTIBAKTERI,Antibakteri Lain,Kuinolon,400,mg,tab sal selaput,,,,,,,,,"""Tidak digunakan untuk pasien usia 
< 18 tahun, ibu hamil, atau ibu 
menyusui.""",,,,,,"""10 hari.
"""
816,moksifloksasin,OBAT untuk MATA,ANTIMIKROBA,,,"0,5",%,tts mata,,,,,,,,,,,,,,,
817,molnupiravir,ANTIINFEKSI,ANTIVIRUS,Anti Covid-19,,200,mg,kaps,,,,,,,,,"""a) Hanya untuk pasien Covid-19 ringan-sedang yang berisiko menjadi berat.
b) Hanya untuk diberikan pada 5 hari pertama sejak muncul gejala.
c) Pemeriksaan Covid-19 terkonfirmasi dengan pemeriksaan antigen atau PCR.""",,,,,,5 hari.
818,mometason furoat,OBAT TOPIKAL untuk KULIT,ANTIINFLAMASI dan ANTIPRURITIK,,,"0,1",%,salep,,,,,,,,,,,,,,,
819,mometason furoat,OBAT TOPIKAL untuk KULIT,ANTIINFLAMASI dan ANTIPRURITIK,,,"0,1",%,krim,,,,,,,,,,,,,,,
820,morfin,ANALGESIK ANTIPIRETIK ANTIINFLAMASI NON STEROID ANTIPIRAI,ANALGESIK NARKOTIK,,,30,mg,tab lepas lambat,,,,,,,,,"""Diberikan pada salah satu atau lebih kondisi berikut:
a) Untuk pemakaian pada tindakan anestesi atau perawatan di Rumah Sakit;
b) Untuk mengatasi nyeri kanker yang tidak respons terhadap analgesik non narkotik;
c) Untuk nyeri pada sindrom koroner akut.""",,,,,,60 tab/bulan.
821,morfin,ANALGESIK ANTIPIRETIK ANTIINFLAMASI NON STEROID ANTIPIRAI,ANALGESIK NARKOTIK,,,10,mg/mL,inj,,,,,,,,,"""Diberikan pada salah satu atau lebih kondisi berikut:
a) Untuk pemakaian pada tindakan anestesi atau perawatan di Rumah Sakit;
b) Untuk mengatasi nyeri kanker yang tidak respons terhadap analgesik non narkotik;
c) Untuk nyeri pada sindrom koroner akut.""",,,,,,Infus per 24 jam.
822,morfin,ANALGESIK ANTIPIRETIK ANTIINFLAMASI NON STEROID ANTIPIRAI,ANALGESIK NARKOTIK,,,10,mg,tab,,,,,,,,,"""Diberikan pada salah satu atau lebih kondisi berikut:
a) Untuk pemakaian pada tindakan anestesi atau perawatan di Rumah Sakit;
b) Untuk mengatasi nyeri kanker yang tidak respons terhadap analgesik non narkotik;
c) Untuk nyeri pada sindrom koroner akut.""",,,,,,120– 180 tab/bulan.
823,morfin,ANALGESIK ANTIPIRETIK ANTIINFLAMASI NON STEROID ANTIPIRAI,ANALGESIK NARKOTIK,,,10,mg,tab lepas lambat,,,,,,,,,"""Diberikan pada salah satu atau lebih kondisi berikut:
a) Untuk pemakaian pada tindakan anestesi atau perawatan di Rumah Sakit;
b) Untuk mengatasi nyeri kanker yang tidak respons terhadap analgesik non narkotik;
c) Untuk nyeri pada sindrom koroner akut.""",,,,,,60 tab/bulan.
824,morfin,ANALGESIK ANTIPIRETIK ANTIINFLAMASI NON STEROID ANTIPIRAI,ANALGESIK NARKOTIK,,,15,mg,tab lepas lambat,,,,,,,,,"""Diberikan pada salah satu atau lebih kondisi berikut:
a) Untuk pemakaian pada tindakan anestesi atau perawatan di Rumah Sakit;
b) Untuk mengatasi nyeri kanker yang tidak respons terhadap analgesik non narkotik;
c) Untuk nyeri pada sindrom koroner akut.""",,,,,,60 tab/bulan.
825,mupirosin,OBAT TOPIKAL untuk KULIT,ANTIBAKTERI,,,2,%,salep,,,,,,,,,Diagnosis MRSA harus ditegakkan sebelum pemberian obat.,,,,,,Maks 10 hari.
826,mupirosin,OBAT TOPIKAL untuk KULIT,ANTIBAKTERI,,,2,%,krim,,,,,,,,,Diagnosis MRSA harus ditegakkan sebelum pemberian obat.,,,,,,Maks 10 hari.
827,n-asetil sistein,OBAT untuk SALURAN NAPAS,EKSPEKTORAN,,,200,mg,kaps,,,,,,,,,,,,,,,Maks 10 kaps/kasus.
828,n-asetil sistein,OBAT untuk SALURAN NAPAS,EKSPEKTORAN,,,100,mg/5 mL,sir,,,,,,,,,,Hanya untuk pasien anak < 12 tahun.,,,,,"2 btl/kasus, paling lama 10 hari."
829,n-asetil sistein,OBAT untuk SALURAN NAPAS,EKSPEKTORAN,,,100,mg/mL,ih,,,,,,,,,,,,,,,3 amp/hari paling lama 10 hari.
830,n-asetil sistein,OBAT untuk SALURAN NAPAS,EKSPEKTORAN,,,200,mg,granula,,,,,,,,,,,,,,,3 x sehari (600 mg/hari).
831,nadroparin,OBAT yang MEMENGARUHI DARAH,OBAT yang MEMENGARUHI KOAGULASI,,,9500,AXa/mL,inj,,,,,,,,,"""a) """"Bahan dasar terbuat dari babi.""""
b) Untuk tromboemboli dan/atau  sindrom koroner akut.""",,,,,,
832,nalokson,ANTIDOT dan OBAT LAIN untuk KERACUNAN,KHUSUS,,,"0,4",mg/mL,inj,,,,,,,,,Hanya untuk mengatasi depresi pernapasan akibat morfin atau opioid.,,,,,,
833,natamisin,OBAT untuk MATA,ANTIMIKROBA,,,50,mg/mL,tts mata,,,,,,,,,,Hanya untuk kasus keratomikosis.,,,,,
834,natamisin,OBAT untuk MATA,ANTIMIKROBA,,,5,%,tts mata,,,,,,,,,,"""a) Lini pertama terapi keratomikosis yang pada pemeriksaan KOH ditemukan filamen.
b) Disertai hasil KOH dari scraping kornea.""",,,,,
835,natrium bikarbonat,ANTIDOT dan OBAT LAIN untuk KERACUNAN,KHUSUS,,,"8,4",%,inj,,,,,,,,,,,,,,,High alert medicine.
836,natrium bikarbonat,ANTIDOT dan OBAT LAIN untuk KERACUNAN,KHUSUS,,,500,mg,tab,,,,,,,,,,,,,,,
837,natrium bikarbonat,LARUTAN ELEKTROLIT NUTRISI dan LAIN - LAIN,ORAL,,,500,mg,tab,,,,,,,,,,,,,,,90 tab/bulan.
838,natrium diklofenak,ANALGESIK ANTIPIRETIK ANTIINFLAMASI NON STEROID ANTIPIRAI,ANALGESIK NON NARKOTIK,,,50,mg,tab sal enterik,,,,,,,,,,,,,,,30 tab/bulan.
839,natrium diklofenak,ANALGESIK ANTIPIRETIK ANTIINFLAMASI NON STEROID ANTIPIRAI,ANALGESIK NON NARKOTIK,,,25,mg,tab sal enterik,,,,,,,,,,,,,,,30 tab/bulan.
840,natrium diklofenak,ANALGESIK ANTIPIRETIK ANTIINFLAMASI NON STEROID ANTIPIRAI,ANALGESIK NON NARKOTIK,,,25,mg/mL,inj,,,,,,,,,,Hanya untuk nyeri akut pascaoperasi.,,,,,Maks 2 hari.
841,natrium diklofenak,OBAT untuk MATA,ANTIINFLAMASI,,,1,mg/mL,tts mata,,,,,,,,,,,,,,,
842,natrium fluoresein,DIAGNOSTIK,TES FUNGSI,Mata,,2,%,tts mata,,,,,,,,,,,,,,,
